Account ID,Client id,Branch Name,Product Id,Loan Amount,Funded Amount,Funded Amount Inv,Disbursement Date,Loan Status,Repayment Type,Center Id,BranchID
ACC000702,867,KURUKSHETRA,JLG35K,7398,39016,43715,06-08-22,Fully Paid,Quarterly EMI,70364,KURUKSHETRA-70364
ACC000703,69,KAROND,JLG35K,10968,20515,37947,03-06-23,Fully Paid,Quarterly EMI,1320004,KAROND-1320004
ACC000704,191,AGRA,JLG35K,33515,36313,27656,02-07-19,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC000705,225,JALANDHAR,JLG29K,20132,40935,19109,15-01-15,Default,Quarterly EMI,160051,JALANDHAR-160051
ACC000706,115,DHURI,JLG30K,7469,27906,40447,03-01-21,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000707,65,DURGAPUR,JLG30K,12885,5147,31713,09-08-19,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC000708,413,SANGRUR,JLG45K,25145,23382,4294,18-01-18,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC000709,889,SANGRUR,JLG35K,40911,16818,39015,11-05-15,Active,Monthly EMI,110159,SANGRUR-110159
ACC000710,185,ASANSOL,JLG39K,26241,7220,18391,24-10-23,Paid Off,Quarterly EMI,690076,ASANSOL-690076
ACC000711,161,DHURI,JLG35K,49200,31444,28999,26-07-18,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000712,174,PATIALA,JLG35K,25836,30729,5829,04-05-21,Fully Paid,Monthly EMI,100186,PATIALA-100186
ACC000713,76,Mangaldoi,JLG30K,39087,38246,31346,16-07-20,Active,Monthly EMI,570241,Mangaldoi-570241
ACC000714,626,UJJAIN,JLG30K,41479,31732,19094,08-01-22,Active,Quarterly EMI,1510002,UJJAIN-1510002
ACC000715,413,Bardhaman,JLG30K,11547,28244,39771,23-11-21,Active,Monthly EMI,610198,Bardhaman-610198
ACC000716,435,MUKTSAR,JLG30K,37656,30298,26039,30-06-21,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000717,396,PAOTA,JLG30K,17582,49719,37163,08-11-21,Paid Off,Quarterly EMI,90149,PAOTA-90149
ACC000718,254,MUKTSAR,JLG35K,3072,47433,30829,07-08-19,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC000719,875,CUTTACK,JLG30K,34362,14643,37911,07-11-18,Fully Paid,Monthly EMI,630081,CUTTACK-630081
ACC000720,483,SANGRUR,JLG30K,35102,10636,12540,17-10-23,Active,Monthly EMI,110159,SANGRUR-110159
ACC000721,956,CUTTACK,JLG35K,15526,41336,43100,07-02-23,Fully Paid,Monthly EMI,630081,CUTTACK-630081
ACC000722,53,Mathura,JLG30K,13241,39475,5790,28-12-18,Default,Monthly EMI,910182,Mathura-910182
ACC000723,446,SANGRUR,JLG30K,38745,40650,3101,18-05-21,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC000724,166,BEHROR,JLG30K,40593,21294,15735,21-03-23,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC000725,97,CHHAPRA,JLG30K,20535,31123,32764,27-08-16,Default,Quarterly EMI,380112,CHHAPRA-380112
ACC000726,807,Mathura,JLG30K,47561,12633,27668,06-08-18,Active,Quarterly EMI,910182,Mathura-910182
ACC000727,307,DHURI,JLG30K,33430,34658,24046,16-08-20,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000728,17,JORHAT,JLG45K,26586,17583,11057,16-04-22,Fully Paid,Monthly EMI,850152,JORHAT-850152
ACC000729,597,DHURI,JLG35K,13737,11495,34236,02-09-15,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000730,957,BILASPUR,JLG30K,37656,33302,35253,29-12-22,Paid Off,Quarterly EMI,240005,BILASPUR-240005
ACC000731,125,JAMMU,JLG30K,36604,12747,32253,11-06-19,Paid Off,Monthly EMI,720081,JAMMU-720081
ACC000732,443,BUXAR,JLG35K,36507,4309,10966,22-06-22,Paid Off,Quarterly EMI,710002,BUXAR-710002
ACC000733,896,DHURI,JLG30K,7361,12688,31761,25-08-23,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000734,609,Mangaldoi,JLG30K,44078,37378,34714,02-07-16,Fully Paid,Monthly EMI,570241,Mangaldoi-570241
ACC000735,469,SIVASAGAR,JLG30K,18969,22278,14039,20-01-17,Active,Monthly EMI,880038,SIVASAGAR-880038
ACC000736,139,Mathura,JLG46K,38224,48815,33125,31-10-20,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000737,30,MAHASAMUND,JLG30K,7623,9909,12123,04-05-16,Fully Paid,Quarterly EMI,250029,MAHASAMUND-250029
ACC000738,2,SANGRUR,JLG30K,15187,14105,36037,16-08-18,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC000739,79,BEHROR,JLG30K,24891,46198,15541,18-10-16,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC000740,673,BEHROR,JLG30K,6618,16139,18870,06-09-17,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000741,108,AGRA,JLG35K,32824,32591,44367,12-12-21,Paid Off,Quarterly EMI,140056,AGRA-140056
ACC000742,267,ASANSOL,JLG30K,24398,6425,3784,20-03-20,Fully Paid,Quarterly EMI,690076,ASANSOL-690076
ACC000743,764,BEHROR,JLG30K,22383,23752,30221,24-05-17,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000744,760,MAWANA,JLG30K,38973,11386,3057,16-03-21,Active,Quarterly EMI,800018,MAWANA-800018
ACC000745,27,DHURI,JLG30K,41141,35665,2354,28-03-17,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000746,683,DHURI,JLG30K,32432,15581,2009,08-11-17,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000747,580,DHURI,JLG44K,29866,15424,18113,17-04-23,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000748,773,Mathura,JLG44K,25514,45816,8922,06-03-21,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000749,380,Mathura,JLG30K,23231,20777,25093,02-01-21,Active,Monthly EMI,910182,Mathura-910182
ACC000750,572,NIMAPADA,JLG35K,45794,44287,38531,07-05-21,Default,Quarterly EMI,440052,NIMAPADA-440052
ACC000751,476,DURGAPUR,JLG30K,49833,45684,17541,10-07-16,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC000752,105,PATIALA,JLG30K,3348,11999,14921,21-10-22,Active,Quarterly EMI,100186,PATIALA-100186
ACC000753,271,BUXAR,JLG35K,14312,27122,9182,10-03-15,Fully Paid,Monthly EMI,710002,BUXAR-710002
ACC000754,973,Mathura,JLG50K,28082,15499,13136,03-12-23,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000755,323,DIBRUGARH,JLG30K,11600,7766,5528,28-10-15,Active,Quarterly EMI,1050013,DIBRUGARH-1050013
ACC000756,250,BULANDSHAHR,JLG30K,37989,42617,11456,06-11-19,Paid Off,Monthly EMI,10068,BULANDSHAHR-10068
ACC000757,381,FATEHGARH SAHIB,JLG35K,34370,49870,35482,23-09-19,Paid Off,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000758,355,DHURI,JLG30K,19449,27974,25714,13-09-19,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000759,911,DHURI,JLG35K,28680,16537,32898,08-07-19,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000760,506,BEHROR,JLG50K,14156,31254,8957,29-09-23,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000761,465,HAPUR,JLG46K,15983,42259,35042,01-12-23,Paid Off,Monthly EMI,210563,HAPUR-210563
ACC000762,670,MUKTSAR,JLG30K,40253,2316,22923,23-02-19,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000763,466,BULANDSHAHR,JLG30K,7490,38275,12303,18-11-15,Fully Paid,Quarterly EMI,10068,BULANDSHAHR-10068
ACC000764,958,MAWANA,JLG46K,23407,40571,33211,12-07-23,Active,Quarterly EMI,800018,MAWANA-800018
ACC000765,641,PATIALA,JLG30K,11746,25622,4128,21-10-23,Paid Off,Monthly EMI,100186,PATIALA-100186
ACC000766,947,DURGAPUR,JLG30K,8830,24585,9330,27-10-19,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC000767,406,MUKTSAR,JLG29K,9200,24769,43536,14-11-21,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC000768,695,MUKTSAR,JLG30K,13834,16957,18939,28-05-20,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC000769,396,JALANDHAR,JLG30K,10350,46367,10315,01-07-20,Default,Quarterly EMI,160051,JALANDHAR-160051
ACC000770,138,NIMAPADA,JLG46K,10774,34051,39651,31-01-18,Fully Paid,Quarterly EMI,440052,NIMAPADA-440052
ACC000771,636,BEHROR,JLG30K,35980,2833,3163,29-03-23,Active,Quarterly EMI,30179,BEHROR-30179
ACC000772,222,Mathura,JLG45K,11203,22867,23500,14-01-18,Active,Monthly EMI,910182,Mathura-910182
ACC000773,557,TEZPUR,JLG30K,38599,28348,34473,16-01-18,Paid Off,Monthly EMI,680026,TEZPUR-680026
ACC000774,567,DIBRUGARH,JLG30K,32618,48699,5300,13-04-15,Paid Off,Monthly EMI,1050013,DIBRUGARH-1050013
ACC000775,72,SEHORE,JLG30K,26536,2013,9887,15-12-23,Paid Off,Monthly EMI,1440051,SEHORE-1440051
ACC000776,333,HABRA,JLG46K,21883,17832,5798,20-03-20,Default,Monthly EMI,650051,HABRA-650051
ACC000777,223,Mangaldoi,JLG45K,14397,7683,15004,14-08-23,Fully Paid,Monthly EMI,570241,Mangaldoi-570241
ACC000778,52,SIRSA,JLG30K,7932,23142,40445,04-09-18,Active,Quarterly EMI,730084,SIRSA-730084
ACC000779,979,JORHAT,JLG30K,3109,20644,43865,12-11-18,Default,Quarterly EMI,850152,JORHAT-850152
ACC000780,654,SANGRUR,JLG30K,19325,48586,26941,08-07-17,Default,Monthly EMI,110159,SANGRUR-110159
ACC000781,997,Mathura,JLG30K,5582,33634,41508,01-09-16,Active,Quarterly EMI,910182,Mathura-910182
ACC000782,46,Mathura,JLG30K,45629,47017,28083,17-06-23,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC000783,405,AGRA,JLG35K,16656,27592,43521,03-06-23,Active,Monthly EMI,140056,AGRA-140056
ACC000784,605,DHURI,JLG29K,49422,30674,5283,28-05-21,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000785,547,Mangaldoi,JLG35K,17454,3958,19445,21-12-16,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC000786,497,DURGAPUR,JLG30K,48921,23416,7398,15-04-18,Default,Monthly EMI,700013,DURGAPUR-700013
ACC000787,633,DHURI,JLG44K,15113,12656,21925,22-06-23,Active,Monthly EMI,1030063,DHURI-1030063
ACC000788,698,SEHORE,JLG35K,11314,31788,27833,27-09-19,Active,Monthly EMI,1440051,SEHORE-1440051
ACC000789,831,PALWAL,JLG35K,46883,9393,26588,15-01-18,Fully Paid,Quarterly EMI,20242,PALWAL-20242
ACC000790,829,HABRA,JLG35K,46527,7447,8393,16-11-16,Fully Paid,Monthly EMI,650051,HABRA-650051
ACC000791,118,DURGAPUR,JLG30K,36341,44130,37183,20-05-17,Active,Monthly EMI,700013,DURGAPUR-700013
ACC000792,161,BEHROR,JLG30K,48776,20310,44513,21-01-23,Default,Monthly EMI,30179,BEHROR-30179
ACC000793,367,FATEHGARH SAHIB,JLG50K,20093,3733,15912,03-06-19,Active,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000794,173,DURGAPUR,JLG30K,38423,36569,3692,13-08-16,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC000795,12,Mathura,JLG35K,5389,2689,31100,09-09-20,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC000796,880,BEHROR,JLG35K,27151,28750,40482,27-04-15,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC000797,175,BEHROR,JLG30K,16235,47558,32168,10-04-19,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000798,529,SHAHDOL,JLG35K,10240,11118,40663,18-09-15,Active,Quarterly EMI,1550006,SHAHDOL-1550006
ACC000799,128,FATEHGARH SAHIB,JLG30K,43152,31190,23127,21-02-21,Active,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000800,381,MAWANA,JLG30K,48852,13079,38727,01-07-23,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC000801,526,PATIALA,JLG30K,47354,25344,12916,08-02-23,Paid Off,Quarterly EMI,100186,PATIALA-100186
ACC000802,131,MUKTSAR,JLG35K,43312,44676,4627,13-10-19,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000803,546,FATEHGARH SAHIB,JLG40K,33128,4949,9330,09-11-21,Fully Paid,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000804,383,SEHORE,JLG50K,45774,25003,10725,24-10-19,Fully Paid,Monthly EMI,1440051,SEHORE-1440051
ACC000805,109,Mangaldoi,JLG35K,49401,38791,17527,10-04-22,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC000806,729,MAWANA,JLG35K,26134,32790,5243,28-06-16,Default,Monthly EMI,800018,MAWANA-800018
ACC000807,485,DHURI,JLG35K,35412,29304,12616,14-06-21,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000808,476,FATEHGARH SAHIB,JLG30K,10687,23290,9743,05-09-23,Paid Off,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC000809,840,MUKTSAR,JLG30K,46870,10576,41236,29-01-15,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC000810,403,PANIPAT,JLG30K,13157,41385,21738,21-04-18,Fully Paid,Quarterly EMI,60004,PANIPAT-60004
ACC000811,45,DHURI,JLG30K,41045,30043,24022,11-02-23,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000812,191,BEHROR,JLG35K,46653,44115,10825,11-07-15,Active,Monthly EMI,30179,BEHROR-30179
ACC000813,21,KARNAL,JLG30K,37046,49372,22650,18-02-22,Fully Paid,Quarterly EMI,50678,KARNAL-50678
ACC000814,928,Mangaldoi,JLG35K,38496,11173,34231,26-09-23,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC000815,760,BULANDSHAHR,JLG30K,31766,14247,21451,21-01-21,Paid Off,Monthly EMI,10068,BULANDSHAHR-10068
ACC000816,255,GUWAHATI,JLG30K,48744,6358,17635,13-01-20,Paid Off,Quarterly EMI,560090,GUWAHATI-560090
ACC000817,333,VARANASI,JLG35K,14907,19882,19134,26-05-22,Fully Paid,Quarterly EMI,1280108,VARANASI-1280108
ACC000818,629,BEHROR,JLG30K,9899,9048,24011,19-06-17,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000819,845,JALANDHAR,JLG30K,22540,37864,43801,19-05-18,Fully Paid,Quarterly EMI,160051,JALANDHAR-160051
ACC000820,294,PATIALA,JLG30K,9977,10551,23435,20-02-20,Fully Paid,Quarterly EMI,100186,PATIALA-100186
ACC000821,913,BULANDSHAHR,JLG35K,38162,11795,23903,05-02-15,Paid Off,Quarterly EMI,10068,BULANDSHAHR-10068
ACC000822,34,TEZPUR,JLG30K,38883,9365,20892,04-07-20,Active,Monthly EMI,680026,TEZPUR-680026
ACC000823,184,BUXAR,JLG46K,33337,9054,25061,08-05-23,Default,Quarterly EMI,710002,BUXAR-710002
ACC000824,408,MUKTSAR,JLG30K,49240,40502,33946,30-01-16,Default,Monthly EMI,1110166,MUKTSAR-1110166
ACC000825,12,BEHROR,JLG30K,39729,21951,8557,28-07-23,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000826,470,SANGRUR,JLG30K,11944,3998,17295,15-01-21,Active,Quarterly EMI,110159,SANGRUR-110159
ACC000827,689,SIRSA,JLG30K,2848,36412,4416,07-11-22,Active,Monthly EMI,730084,SIRSA-730084
ACC000828,540,SANGRUR,JLG30K,40281,4984,43231,11-07-19,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC000829,33,FATEHGARH SAHIB,JLG35K,15406,37815,4929,21-04-22,Paid Off,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000830,765,JALANDHAR,JLG30K,33851,33827,28779,03-03-19,Paid Off,Quarterly EMI,160051,JALANDHAR-160051
ACC000831,149,BEHROR,JLG30K,7444,7970,27953,27-03-15,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC000832,397,KARNAL,JLG30K,38109,37207,13219,10-02-23,Paid Off,Monthly EMI,50678,KARNAL-50678
ACC000833,321,Mathura,JLG30K,25055,48322,6297,15-05-16,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000834,752,BEHROR,JLG46K,39029,8813,30117,23-04-21,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000835,941,JORHAT,JLG35K,7931,36280,16117,02-02-22,Fully Paid,Monthly EMI,850152,JORHAT-850152
ACC000836,846,PATIALA,JLG30K,49995,32267,30507,24-11-23,Fully Paid,Quarterly EMI,100186,PATIALA-100186
ACC000837,703,SANGRUR,JLG30K,45571,41099,16327,19-03-22,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC000838,760,BEHROR,JLG30K,4771,49426,2167,19-11-21,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000839,275,DIBRUGARH,JLG50K,16764,2299,16874,23-12-19,Default,Monthly EMI,1050013,DIBRUGARH-1050013
ACC000840,696,DHURI,JLG30K,22679,7408,4158,18-06-18,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000841,672,BULANDSHAHR,JLG30K,14072,5081,38358,26-06-15,Paid Off,Monthly EMI,10068,BULANDSHAHR-10068
ACC000842,614,Mangaldoi,JLG35K,17843,5605,29213,24-05-21,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC000843,436,Mangaldoi,JLG35K,34028,44739,37116,27-10-21,Fully Paid,Monthly EMI,570241,Mangaldoi-570241
ACC000844,442,DURGAPUR,JLG35K,8100,28382,10003,24-02-23,Active,Quarterly EMI,700013,DURGAPUR-700013
ACC000845,996,BEHROR,JLG35K,2276,39653,36974,04-06-17,Active,Quarterly EMI,30179,BEHROR-30179
ACC000846,29,CHHATA,JLG35K,26512,16385,39039,09-01-23,Active,Quarterly EMI,910020,CHHATA-910020
ACC000847,284,Mathura,JLG35K,13163,13508,3586,30-04-23,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000848,542,CUTTACK,JLG35K,49807,40440,14601,21-04-16,Paid Off,Monthly EMI,630081,CUTTACK-630081
ACC000849,982,HAPUR,JLG30K,15222,37948,40535,27-02-20,Paid Off,Monthly EMI,210563,HAPUR-210563
ACC000850,533,BEHROR,JLG30K,27920,38972,30669,04-01-19,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000851,898,MUKTSAR,JLG30K,39059,40130,40765,31-03-15,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC000852,300,MADHUBANI,JLG35K,24151,40077,33856,06-06-19,Default,Monthly EMI,1140044,MADHUBANI-1140044
ACC000853,318,KARNAL,JLG30K,30801,21373,9409,19-04-17,Paid Off,Monthly EMI,50678,KARNAL-50678
ACC000854,887,MUKTSAR,JLG30K,15641,46928,8914,18-06-17,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000855,352,KARNAL,JLG40K,27146,23310,34860,11-08-23,Fully Paid,Quarterly EMI,50678,KARNAL-50678
ACC000856,552,BULANDSHAHR,JLG35K,46934,4381,34836,20-06-23,Default,Monthly EMI,10068,BULANDSHAHR-10068
ACC000857,375,CHHAPRA,JLG30K,13219,34583,33730,07-06-17,Active,Quarterly EMI,380112,CHHAPRA-380112
ACC000858,684,DHURI,JLG30K,4978,11999,17521,19-06-23,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000859,49,PAOTA,JLG30K,39800,5440,9047,11-08-18,Paid Off,Monthly EMI,90149,PAOTA-90149
ACC000860,764,BEHROR,JLG30K,21027,24975,23350,26-09-16,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000861,827,SANGRUR,JLG46K,27680,19934,6786,08-09-21,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC000862,448,Mathura,JLG35K,24108,46579,17726,12-11-16,Paid Off,Monthly EMI,910182,Mathura-910182
ACC000863,505,FATEHGARH SAHIB,JLG30K,43790,43721,27902,10-06-22,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC000864,505,BUXAR,JLG30K,40584,37006,8584,05-01-17,Active,Monthly EMI,710002,BUXAR-710002
ACC000865,582,SANGRUR,JLG35K,3715,29740,26638,17-05-21,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC000866,142,SIRSA,JLG30K,17392,16671,26750,10-02-22,Paid Off,Monthly EMI,730084,SIRSA-730084
ACC000867,697,Mathura,JLG30K,27711,44869,43635,26-08-21,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000868,473,BULANDSHAHR,JLG46K,44408,44209,2453,17-12-17,Fully Paid,Monthly EMI,10068,BULANDSHAHR-10068
ACC000869,327,BULANDSHAHR,JLG30K,7464,11041,33031,19-10-20,Paid Off,Monthly EMI,10068,BULANDSHAHR-10068
ACC000870,317,PANIPAT,JLG39K,48675,41923,42200,19-03-23,Fully Paid,Quarterly EMI,60004,PANIPAT-60004
ACC000871,187,BEHROR,JLG44K,33869,23762,16597,11-11-20,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000872,624,SANGRUR,JLG30K,35363,13687,27351,02-06-15,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC000873,110,KURUKSHETRA,JLG50K,24429,32217,29481,26-10-21,Fully Paid,Quarterly EMI,70364,KURUKSHETRA-70364
ACC000874,360,Mangaldoi,JLG30K,13528,16070,28405,21-09-17,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC000875,571,BEHROR,JLG44K,14993,36271,28779,21-01-19,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC000876,214,DHURI,JLG30K,41203,3377,8305,16-04-23,Default,Quarterly EMI,1030063,DHURI-1030063
ACC000877,750,SANGRUR,JLG30K,48015,44683,5135,30-12-22,Default,Quarterly EMI,110159,SANGRUR-110159
ACC000878,673,MAWANA,JLG35K,5433,10633,39467,05-08-21,Active,Monthly EMI,800018,MAWANA-800018
ACC000879,448,DHURI,JLG30K,42533,4878,24337,03-05-21,Active,Quarterly EMI,1030063,DHURI-1030063
ACC000880,602,BEHROR,JLG30K,31551,30930,16918,06-03-21,Active,Quarterly EMI,30179,BEHROR-30179
ACC000881,336,DURGAPUR,JLG30K,21971,43693,31152,18-05-16,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000882,936,CUTTACK,JLG35K,7696,22503,1617,24-04-19,Fully Paid,Quarterly EMI,630081,CUTTACK-630081
ACC000883,478,BUXAR,JLG30K,23397,33307,6040,07-12-17,Paid Off,Quarterly EMI,710002,BUXAR-710002
ACC000884,438,CHHATA,JLG30K,14112,47357,35569,26-09-23,Active,Quarterly EMI,910020,CHHATA-910020
ACC000885,709,Mangaldoi,JLG44K,22153,38029,34726,21-10-15,Active,Monthly EMI,570241,Mangaldoi-570241
ACC000886,410,Mathura,JLG30K,31192,46139,15918,24-02-18,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC000887,872,SANGRUR,JLG35K,48789,20488,10211,08-10-17,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC000888,765,SANGRUR,JLG30K,45139,3864,18585,15-08-21,Active,Quarterly EMI,110159,SANGRUR-110159
ACC000889,652,DURGAPUR,JLG30K,43547,8177,40547,24-12-22,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC000890,60,BEHROR,JLG35K,12683,32648,31206,19-04-18,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000891,650,DURGAPUR,JLG30K,17916,45428,22679,31-07-18,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC000892,936,HABRA,JLG30K,30478,26288,11166,21-03-19,Fully Paid,Monthly EMI,650051,HABRA-650051
ACC000893,831,KURUKSHETRA,JLG35K,47245,21361,38424,22-01-17,Active,Quarterly EMI,70364,KURUKSHETRA-70364
ACC000894,311,FATEHGARH SAHIB,JLG30K,49823,14008,38937,04-10-18,Default,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC000895,629,FATEHGARH SAHIB,JLG30K,10909,29891,19253,19-11-21,Paid Off,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000896,506,DURGAPUR,JLG30K,41810,41416,25960,10-10-16,Default,Quarterly EMI,700013,DURGAPUR-700013
ACC000897,768,NEEM KA THANA,JLG44K,4535,47859,10167,31-10-21,Fully Paid,Monthly EMI,80001,NEEM KA THANA-80001
ACC000898,294,UJJAIN,JLG35K,5510,33199,33572,22-07-21,Active,Monthly EMI,1510002,UJJAIN-1510002
ACC000899,470,MUKTSAR,JLG30K,36794,41941,25063,12-07-22,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC000900,13,SIVASAGAR,JLG30K,44273,25348,34231,01-12-17,Fully Paid,Monthly EMI,880038,SIVASAGAR-880038
ACC000901,5,Mathura,JLG35K,8725,45545,4603,29-07-16,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000902,776,Mathura,JLG35K,32279,9216,17552,08-04-19,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000903,96,CHHATA,JLG30K,22600,42141,23073,02-06-20,Active,Monthly EMI,910020,CHHATA-910020
ACC000904,926,DHURI,JLG35K,38939,47020,41440,20-11-20,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000905,961,AGRA,JLG30K,12120,3876,12571,01-06-17,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC000906,979,JORHAT,JLG30K,24936,18701,28764,23-10-16,Paid Off,Quarterly EMI,850152,JORHAT-850152
ACC000907,349,CHHAPRA,JLG35K,6729,45618,14359,13-05-15,Default,Quarterly EMI,380112,CHHAPRA-380112
ACC000908,451,BEHROR,JLG30K,30884,31510,9592,28-11-19,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000909,645,UJJAIN,JLG46K,18353,19859,34137,17-06-17,Fully Paid,Monthly EMI,1510002,UJJAIN-1510002
ACC000910,130,SANGRUR,JLG35K,41333,46938,38677,11-06-23,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC000911,693,GUWAHATI,JLG44K,45685,9231,16429,12-03-20,Paid Off,Quarterly EMI,560090,GUWAHATI-560090
ACC000912,230,SANGRUR,JLG35K,3495,22144,19250,11-11-15,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC000913,740,MAWANA,JLG30K,8014,34926,2549,08-12-22,Default,Quarterly EMI,800018,MAWANA-800018
ACC000914,505,DURGAPUR,JLG30K,30519,41366,42964,18-08-18,Active,Monthly EMI,700013,DURGAPUR-700013
ACC000915,259,MAWANA,JLG30K,48283,26030,19834,05-03-23,Fully Paid,Monthly EMI,800018,MAWANA-800018
ACC000916,781,Mathura,JLG44K,19595,5595,14521,02-05-21,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000917,714,JORHAT,JLG30K,29425,15440,6600,10-04-20,Paid Off,Monthly EMI,850152,JORHAT-850152
ACC000918,955,Mangaldoi,JLG46K,3506,26931,27657,09-09-20,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC000919,931,RAIPUR,JLG30K,19011,45157,2303,04-09-18,Fully Paid,Monthly EMI,230415,RAIPUR-230415
ACC000920,606,Mathura,JLG30K,42374,29522,29015,23-12-15,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000921,62,SIRSA,JLG35,35732,26021,38625,14-09-23,Paid Off,Monthly EMI,730084,SIRSA-730084
